Region,Division,District,BEIS School ID,School Name,Street Address,Municipality,Legislative District,Barangay,Sector,Urban/Ru,Sacl hColaosls Sifuicbactliaosnsification,Modified Curricural Offering Classification
NCR,Makati City,Makati City Di,trict I406847,Early Achievers' Learning Center,231 Nicanor Garcia St.,CITY OF MAKATI,1st District,BEL-AIR,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I406852,Our Lady of Guadalupe Minor Seminary,EDSA  cor Bernardino St.,CITY OF MAKATI,2nd District,GUADALUPE VIEJO,Private,Urban,Sectarian,JHS with SHS
NCR,Makati City,Makati City Di,trict I407698,"Globetek Science Foundation, Inc. doing business under the name and style o",7 G7l8o1b eSte Pka Suel nRido rS aHnig Ahn atnodn iToe Vcihllnagiceal Institute,CITY OF MAKATI,1st District,SAN ANTONIO,Private,Urban,Non-Sectarian,Purely SHS
NCR,Makati City,Makati City Di,trict I407787,"One World School, Inc.",444-A Epifanio de los Santos Avenue,CITY OF MAKATI,2nd District,GUADALUPE VIEJO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict I409301,"Leaders In All Children Learning Center, Inc.","4th Floor, Antel Spa and Serenity Suites, Salamanca St. Baranggay Poblacion, Makati c",tCyITY OF MAKATI,1st District,POBLACION,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I409583,"Malayan Education System, Inc.",333 Senator Gil Puyat Avenue,CITY OF MAKATI,2nd District,BEL-AIR,Private,Urban,Non-Sectarian,Purely SHS
NCR,Makati City,Makati City Di,trict I410410,A-Z Cambridge Kindergarten Inc.,4501 Singian Street,CITY OF MAKATI,1st District,POBLACION,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I485013,Bloomfield Academy of Makati,210 Sinocruz St.,CITY OF MAKATI,2nd District,WEST REMBO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict I485019,Little Treasures Academy of Makati Inc.,53-E Mabini St.,CITY OF MAKATI,2nd District,WEST REMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I485030,"FTC Academy, Inc.",83- A Urduja St.,CITY OF MAKATI,2nd District,WEST REMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I485032,Reach International School Inc.-SPED,Paseo De Magallanes Commercial Center,CITY OF MAKATI,1st District,URDANETA,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict I485037,"Cambridge Children's Learning and Development, Inc.","108 Tordesillas St., Salcedo Village",CITY OF MAKATI,1st District,BEL-AIR,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I485050,Appleseed Montessori Incorporated,"Liroville Condominium, 134 Sedeño Street, Salcedo Village",CITY OF MAKATI,1st District,BEL-AIR,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I485052,"Makati Integrated Christian Academy, Inc.",817 J.P. Rizal Street,CITY OF MAKATI,1st District,POBLACION,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict I485059,Little Clarion International Preschool,"4th Floor ALCO Building, 391 Sen. Gil Puyat Avenue",CITY OF MAKATI,1st District,BEL-AIR,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I485065,"Playworks Learning Center Makati, Inc.","108 HV Dela Costa St., Salcedo Village",CITY OF MAKATI,1st District,BEL-AIR,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I485066,"West Rembo Teachers' Compound Learning Center, Inc.",156 Teachers Compound,CITY OF MAKATI,2nd District,WEST REMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I485069,"IAngel Learning Center, Inc.",5513 D.M. Rivera St. Poblacion,CITY OF MAKATI,1st District,POBLACION,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict I600305,University of Makati,"J.P. Rizal Extension, West Rembo",CITY OF MAKATI,2nd District,WEST REMBO,SUCs/LUCs,Urban,LUC,Purely SHS
NCR,Makati City,Makati City Di,trict II136692,Comembo ES,Lanzones Street,CITY OF MAKATI,2nd District,COMEMBO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict II136693,East Rembo ES,J.P. Rizal Extension,CITY OF MAKATI,2nd District,EAST REMBO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict II136695,Pembo ES,Escarlata Street,CITY OF MAKATI,2nd District,PEMBO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict II136696,Rizal ES,Milkweed Street,CITY OF MAKATI,2nd District,RIZAL,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict II305411,Fort Bonifacio HS,"J. P. Rizal Extension, West Rembo, Makati City",CITY OF MAKATI,2nd District,WEST REMBO,Public,Urban,DepED Managed,JHS with SHS
NCR,Makati City,Makati City Di,trict II305412,"Benigno ""Ninoy"" S. Aquino HS",Aguho St.,CITY OF MAKATI,2nd District,COMEMBO,Public,Urban,DepED Managed,JHS with SHS
NCR,Makati City,Makati City Di,trict II320003,Fort Bonifacio HS - Tibagan HS Annex,7th Avenue,CITY OF MAKATI,2nd District,EAST REMBO,Public,Urban,DepED Managed,Purely JHS
NCR,Makati City,Makati City Di,trict II406827,Maria Montessori Holy Christian School - Catleya,Lot 29 Blk 67 Catleya St.,CITY OF MAKATI,2nd District,RIZAL,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II406828,"F.E.I.H. School of Makati, Inc.",#27 Waterlily St.,CITY OF MAKATI,2nd District,RIZAL,Private,Urban,Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II406829,"Bethel Christian School of Makati, Inc.",27K Lapu-Lapu St.,CITY OF MAKATI,2nd District,WEST REMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II408353,"St. Charles Educational Institution, Inc.",45 J. P. Rizal Extension,CITY OF MAKATI,2nd District,COMEMBO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict II408778,"Berkshire Eli Learning Center, Inc","Block 42, Lot 10, Xyris Street",CITY OF MAKATI,2nd District,PEMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II409574,"Brilliance Integrated School, Inc.","Block 69 Lot 36 Amarillo Street, Zone 7",CITY OF MAKATI,2nd District,RIZAL,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II409684,"St. Nicholas Learning Center of Makati, Inc.",Block 64 Lot 49 Gladiola Street,CITY OF MAKATI,2nd District,RIZAL,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II485010,"God's Gift Learning School of Makati of Zone 11, Inc.","Lot 2 Blk. 44 Xyris cor. Mansanas Sts., Zone 11",CITY OF MAKATI,2nd District,PEMBO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict II485012,Maria Montessori Holy Christian School - Orkidia,No. 3 Orkidia St.,CITY OF MAKATI,2nd District,PEMBO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict II485025,"D' New Victoria School Foundation of the Philippines, Inc.",7 Milkweed Extension,CITY OF MAKATI,2nd District,RIZAL,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict II485029,"School of Mind Achiever & Reseachers of Tomorrow, Inc.",78 Santol St.,CITY OF MAKATI,2nd District,COMEMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II485033,"Miracle Christian Center Learning School, Inc.",143-A 16th Avenue,CITY OF MAKATI,2nd District,EAST REMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II485053,"St. Michael Institute for Lifelong Education, Inc.",Amarillo Street,CITY OF MAKATI,1st District,RIZAL,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict II485071,"Holy Archangels Academy of Makati, Inc.","Block 240 Lot 2 Jupiter Street, Zone 13",CITY OF MAKATI,2nd District,PEMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict II485072,Highfield Learning Center,B55 L01 Magnolia St.,CITY OF MAKATI,2nd District,RIZAL,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict III136699,Bangkal ES Main,3990 Malvar Street Bangkal Makati City,CITY OF MAKATI,1st District,BANGKAL,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict III136700,Bangkal ES I,3434 Gen. Lim Street,CITY OF MAKATI,1st District,BANGKAL,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict III136703,Hen. Pio del Pilar ES Main,5560 P. Binay St.,CITY OF MAKATI,1st District,PIO DEL PILAR,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict III136704,Hen. Pio del Pilar ES I,Facundo Street,CITY OF MAKATI,1st District,PIO DEL PILAR,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict III320002,Bangkal HS,Gen. Malvar cor. Apolonario Streets,CITY OF MAKATI,1st District,BANGKAL,Public,Urban,DepED Managed,Purely JHS
NCR,Makati City,Makati City Di,trict III406834,"Francisco School of Makati, Inc.",7137 M.Ocampo St.,CITY OF MAKATI,1st District,PIO DEL PILAR,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict III406836,Assumption College,"San Lorenzo Drive, San Lorenzo Village",CITY OF MAKATI,1st District,SAN LORENZO,Private,Urban,Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict III406837,Don Bosco Technical Institute,Chino Roces Avenue,CITY OF MAKATI,1st District,PIO DEL PILAR,Private,Urban,Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict III406851,Colegio San Agustin,Palm Ave. cor Carissa St.,CITY OF MAKATI,1st District,DASMARIÃ‘AS,Private,Urban,Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict III406858,Makati Hope Christian School,2312 Don Chino Roces Ave.Makati,CITY OF MAKATI,2nd District,MAGALLANES,Private,Urban,Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict III408599,Christian Legacy Integrated Learning and Tutorial Center Corp.,3771 Gen. Estrella Street,CITY OF MAKATI,1st District,BANGKAL,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict III409124,Cambridge Children's Learning and Development Inc.,"G/F Republic Glass Building, 196 Salcedo Street, Legaspi Village",CITY OF MAKATI,1st District,SAN LORENZO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict III409927,JTC Learning Center Inc.,"1860 Evangelista Street, corner Cuangco Street",CITY OF MAKATI,1st District,PIO DEL PILAR,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict III485041,"The Laren School, An Alternative School, Inc.","67 Paseo de Roxas, Urdaneta Village",CITY OF MAKATI,1st District,URDANETA,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict III485049,"Centre for International Education Global Colleges, Inc.","3rd Floor, Dolmar Building, 107 C. Palanca Street, Legaspi Village",CITY OF MAKATI,1st District,SAN LORENZO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict III485063,"Sacred Heart Learning Center for Future Leaders, Inc.","G/F CAP Building, 126 Amorsolo St. cor Rufino St., Legaspi Village Makati City",CITY OF MAKATI,1st District,SAN LORENZO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict III485073,"Canadian American Educational Foundation, Inc.","2F Salustiano D. Ty Tower, 104 Paseo De Roxas, Legaspi Village",CITY OF MAKATI,1st District,BEL-AIR,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict IV136705,F. Benitez ES-Main,Kakarong St.,CITY OF MAKATI,1st District,SANTA CRUZ,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict IV136706,Jose Magsaysay ES,8250 Constancia Street,CITY OF MAKATI,1st District,OLYMPIA,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict IV136707,Maximo Estrella ES,3251 J. Magsaysay St.,CITY OF MAKATI,1st District,CARMONA,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict IV136708,"Nicanor C. Garcia, Sr. ES",J. B. Roxas Street,CITY OF MAKATI,1st District,OLYMPIA,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict IV340558,SHS within Maximo Estrella ES,"- 3251 J. Magsaysay Street, Carmona",CITY OF MAKATI,1st District,CARMONA,Public,Urban,DepED Managed,Purely SHS
NCR,Makati City,Makati City Di,trict IV406845,Child Learning Center Inc.,1887 MilagrosSt.,CITY OF MAKATI,1st District,VALENZUELA,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict IV409974,"Mother Goose Playskool of Makati, Inc","Unit 20 LPL Alfaro Street, Salcedo Village",CITY OF MAKATI,1st District,BEL-AIR,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict IV485014,"Witty Minds Learning Center, Inc.",9839 Legaspi corner J.P. Rizal Streets,CITY OF MAKATI,1st District,OLYMPIA,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict IV485031,"Christ's Gospel Academy of Learning & Leadership, Inc.",1199 Pablo Ocampo Sr. Ave.,CITY OF MAKATI,1st District,SANTA CRUZ,Private,Urban,Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict IV485034,St. Anthony of Makati Montessori Inc.,2070 E. Pascua St.,CITY OF MAKATI,1st District,KASILAWAN,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict IV485035,St. Therese Nursery & Kindergarten School,"1603 Mendoza St., brgy. Carmona Makati City",CITY OF MAKATI,1st District,CARMONA,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict IV485044,Pristine Montessori Inc.,1025 Delpan St.,CITY OF MAKATI,1st District,KASILAWAN,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict V136688,Cembo ES,Acacia Street,CITY OF MAKATI,2nd District,CEMBO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict V136691,San Jose ES,J. Felipe Street,CITY OF MAKATI,2nd District,GUADALUPE NUEVO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict V136710,Nemesio I. Yabut ES,Escuela Street,CITY OF MAKATI,2nd District,GUADALUPE NUEVO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict V136711,Pitogo ES,Cebu Street,CITY OF MAKATI,2nd District,PITOGO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict V136712,South Cembo ES,4029 Gen. Luna Street,CITY OF MAKATI,2nd District,SOUTH CEMBO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict V320001,Pitogo HS,Negros Street,CITY OF MAKATI,2nd District,PITOGO,Public,Urban,DepED Managed,JHS with SHS
NCR,Makati City,Makati City Di,trict V340554,SHS within Nemesio Yabut ES,Escuela Street,CITY OF MAKATI,2nd District,GUADALUPE NUEVO,Public,Urban,DepED Managed,Purely SHS
NCR,Makati City,Makati City Di,trict V406855,Guadalupe Catholic School,"1923 Orense St., Guadalupe Nuevo",CITY OF MAKATI,2nd District,GUADALUPE NUEVO,Private,Urban,Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict V406856,"Haven Montessori, Inc.",2330 Antipolo St.,CITY OF MAKATI,2nd District,GUADALUPE NUEVO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict V406857,4th Watch Maranatha Christian Academy of Makati,2121 Nuestra Señora St.,CITY OF MAKATI,2nd District,GUADALUPE NUEVO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict V406859,"M.A. Montessori School, Inc.",7126 General Ricarte Street,CITY OF MAKATI,2nd District,SOUTH CEMBO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict V406860,"Fortridge Asian School, Inc.",7125 Gen. Ricarte Street,CITY OF MAKATI,2nd District,SOUTH CEMBO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict V406861,"Casa Montessori Internationale, Inc.",43 McKinley Road,CITY OF MAKATI,1st District,FORBES PARK,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict V485002,Fulbright Science School,4515 Anastacio St.,CITY OF MAKATI,2nd District,GUADALUPE NUEVO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Makati City,Makati City Di,trict V485021,Morrisonridge Academy,4061 Del Pilar St.,CITY OF MAKATI,2nd District,SOUTH CEMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict V485051,"Precious Values School, Inc.",4067 General Del Pilar Street,CITY OF MAKATI,2nd District,SOUTH CEMBO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict V485064,St. Colleta Special School,2118 L Antipolo St.,CITY OF MAKATI,2nd District,GUADALUPE NUEVO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict VI136713,F. Benitez ES III,F. Nazario St.,CITY OF MAKATI,1st District,SINGKAMAS,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict VI136714,La Paz ES,Dumas St.,CITY OF MAKATI,1st District,LA PAZ,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict VI136715,Palanan ES,Arellano Street,CITY OF MAKATI,1st District,PALANAN,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict VI136716,San Antonio Village ES,Caong Street,CITY OF MAKATI,1st District,SAN ANTONIO,Public,Urban,DepED Managed,Purely ES
NCR,Makati City,Makati City Di,trict VI305408,San Antonio NHS,Mayapis Street,CITY OF MAKATI,1st District,SAN ANTONIO,Public,Urban,DepED Managed,Purely JHS
NCR,Makati City,Makati City Di,trict VI406850,The Playhouse for Early Education,4440 Montojo St.,CITY OF MAKATI,1st District,SINGKAMAS,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict VI406863,St. Mary of the Woods School,1273 Batangas corner Faraday Streets,CITY OF MAKATI,1st District,SAN ISIDRO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict VI406864,"Bethany Baptist Academy, Makati",1716 Dian St.,CITY OF MAKATI,1st District,PALANAN,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict VI406865,"Betty's Bellarmine Kindergarten, Inc.",3793-3795 Cuenca Street,CITY OF MAKATI,1st District,PALANAN,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict VI408350,"The School of Academics and Arts Makati, Inc.","SGC Building, 3615 Davila Street",CITY OF MAKATI,1st District,LA PAZ,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict VI410399,Wingedwonder Corporation,3936 B. Araro Street,CITY OF MAKATI,2nd District,PALANAN,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict VI485001,Globe Academy,8055 Estrella Aveue,CITY OF MAKATI,1st District,SAN ANTONIO,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict VI485008,Light of the World Christian Academy of Makati,1 Pasteur cor Marconi and Edison Sts.,CITY OF MAKATI,1st District,SAN ISIDRO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Makati City,Makati City Di,trict VI485054,Bright Child Learning Center Inc.,1737-J Dayap Street,CITY OF MAKATI,1st District,PALANAN,Private,Urban,Non-Sectarian,Purely ES
NCR,Makati City,Makati City Di,trict VI485057,Kids In Day School,"9388 Calantas St. San Antonio Village, Makati City",CITY OF MAKATI,1st District,SAN ANTONIO,Private,Urban,Non-Sectarian,Purely ES
